region,parameter,mode,powertrain,year,value,price,range_km,battery_capacity,weight_kg,motor_power,charging_time,sales_volume,co2_saved,energy_efficiency,number_of_seats,distance_traveled,PC1_Car_Specs,PC2_Car_Specs
Spain,EV charging points,EV,Publicly available fast,2017,600.0,55323.0,368.52973552152594,31.0,1464.0,261.0,7.7,1381.0,192.24,89.08,4.536051523695122,30614.0,-1.1823707768370366,-0.5633611868987188
Spain,EV charging points,EV,Publicly available slow,2017,4300.0,66311.0,138.0,60.0,1672.0,170.0,2.55,3206.3987777234356,244.87,434.78,2.0,72016.0,0.9419374441738293,0.9480102949273425
Spain,EV sales share,Trucks,EV,2017,0.008100000210106,69034.0,472.0,35.0,2068.0,185.55748823519724,5.48,2622.635199577092,495.62881575094843,25.34779559292417,6.0,54211.0,-0.5432981149421122,0.6463895495277024
Spain,EV stock share,Buses,EV,2017,0.230000004172325,75605.0,163.0,79.0,2137.0,279.0,1.57,2400.6742908404594,143.9,484.66,4.0,61416.0,0.3767161215996439,1.8564086502790058
Spain,EV stock share,Cars,EV,2017,0.071000002324581,71261.0,446.0,30.0,1214.0,121.0,6.71,1135.0,202.48,67.26,5.0,80181.0,0.7510668735801175,-0.8055064820870963
Spain,EV sales share,Cars,EV,2017,0.600000023841858,42127.0,359.0,59.0,1291.0,208.0,7.47,563.0,80.85,164.35,4.497604741992564,86201.0,-0.3282177762262867,-1.3162575709088347
Spain,EV stock share,Vans,EV,2017,0.083999998867512,72241.0,405.0,59.29073146123412,1406.0,194.0,11.39,3115.0,504.63,172.84,2.0,95274.0,0.7822068845600652,-0.433019876414889
Spain,EV sales share,Buses,EV,2017,0.300000011920929,64078.0,566.0,55.0,1062.0,238.0,5.79,1412.0,319.68,97.17,4.49890783869797,62073.0,0.03361089369711697,-1.9511613315312877
Spain,EV sales share,Vans,EV,2017,0.509999990463257,65661.0,508.0,80.0,2160.0,188.0,6.98,697.0,141.63,157.48,4.0,29438.0,0.3342552174945009,0.3936981566954551
Spain,EV sales,Buses,BEV,2017,8.0,55099.75106706324,425.0,66.02783203056421,1750.8941064791652,136.0,7.93,2143.0,364.31,211.76,5.0,24566.0,0.5048938995576691,-0.28540322282392394
Spain,EV sales,Cars,BEV,2017,3900.0,67550.0,149.0,36.0,2363.0,103.0,6.338606563433704,3775.0,224.99,269.03175234222687,3.0,28227.0,0.3707721830711034,2.4579495203591346
Spain,EV sales,Vans,BEV,2017,840.0,42592.0,194.0,86.0,1573.0,179.0,7.67,4360.0,338.34,443.3,7.0,79624.0,0.6362132291184601,-0.22909456350536658
Spain,EV stock,Vans,BEV,2017,3000.0,76979.0,584.0,84.0,1750.6634498166811,185.0399531712862,7.13,4543.0,1061.24,143.84,6.0,81409.0,1.1317513342664087,-0.405166398086867
Spain,EV stock,Buses,BEV,2017,100.0,35662.0,496.0,69.0,1783.0,186.76156391027848,8.42,3283.0,651.35,139.11,4.0,7919.0,-0.7363624229718803,-1.0701274153818874
Spain,EV sales,Buses,PHEV,2017,5.0,75846.0,264.0,51.0,1752.71465040098,255.0,9.89,3744.198975257082,450.7,193.18,2.0,50280.38113257996,0.06472197008786217,0.871386816857361
Spain,EV stock,Buses,PHEV,2017,42.0,67778.0,175.0,98.0,1474.0,85.0,9.75,4855.0,339.85,560.0,2.0,73768.0,2.850030588487394,0.3485688401767023
Spain,EV sales,Trucks,BEV,2017,2.0,49186.0,110.0,44.0,1747.5471310058929,186.62160363363313,11.92,4602.0,202.49,400.0,4.430161305360124,57846.0,-0.2906681003437706,0.7956053506829939
Spain,EV sales,Cars,PHEV,2017,3500.0,39741.0,459.65914755746445,78.0,1439.0,124.0,6.602200140865574,320.0,171.5956998837105,209.13454898958224,3.0,94228.0,0.553893249693237,-1.4940235771166324
Spain,EV stock,Cars,PHEV,2017,6300.0,42482.0,223.0,83.0,1409.0,187.18751595673663,7.23,3050.0,272.06,372.2,3.0,50282.91926775153,0.5798198961274049,-0.6562944157198062
Spain,EV stock,Cars,BEV,2017,10000.0,55084.93192487577,482.0,55.0,1748.2446112178932,86.0,3.22,1923.0,370.75,114.11,7.0,60600.0,0.5904402907045284,-0.4189861275802874
Spain,EV stock,Cars,BEV,2018,16000.0,31872.0,543.0,64.78537090323874,1603.0,188.27486122639215,8.83,1370.0,297.56,132.6,7.0,44841.0,-0.9153603161462963,-1.6865308951354876
Spain,EV sales,Cars,FCEV,2018,1.0,55102.99696163728,324.0,70.0,1243.0,211.0,4.22,2078.0,269.31,216.05,4.504305589462206,16534.0,0.5087837911453904,-0.9772550618343241
Spain,EV stock,Cars,PHEV,2018,12000.0,71232.0,411.0,85.0,1764.0,183.0,4.38,1382.0,227.2,206.81,7.0,41961.0,1.1908934315051858,0.11251776288796266
Spain,EV sales,Cars,PHEV,2018,5600.0,50917.0,115.0,57.0,1154.0,121.0,10.86,3326.0,153.0,495.65,3.0,65241.0,1.1922704070547856,-0.35503543028315593
Spain,EV stock,Cars,FCEV,2018,1.0,76571.0,345.0,22.0,1756.1411797256117,135.0,4.53,3673.0,506.87,63.77,2.0,6221.0,0.30418428879686593,0.8123371815000697
Spain,EV stock,Buses,PHEV,2018,50.0,71950.0,585.0,29.0,1583.0,259.0,3.89,1361.0,318.47,-84.67105149618595,4.0,41359.0,-0.9926660117872446,-0.6800988959180605
Spain,EV sales,Buses,PHEV,2018,8.0,35177.0,-85.49461797570711,93.2565569324335,2291.0,92.0,2.14,4457.0,180.06,722.77,2.0,50285.181823050436,1.1062567137632229,2.0640776601994495
Spain,EV stock,Buses,BEV,2018,130.0,50891.0,385.0,44.33088737505477,1750.0,134.0,7.57,1419.0,218.53,90.91,4.0,60130.0,-0.13666262071637603,-0.15133809997897588
Spain,EV stock,Vans,BEV,2018,4800.0,55102.0604159491,446.0,22.0,1502.0,186.05828046963174,6.5205346871737015,566.0,100.97,49.33,6.0,18453.0,-0.8926297664515591,-0.6906435157596784
Spain,EV sales,Vans,BEV,2018,1800.0,56138.0,522.0,84.0,1865.0,293.0,5.44,4269.151127048904,805.76,160.92,4.521494475666082,16803.0,-0.6330208385232866,-0.5939631440063915
Spain,EV sales,Cars,BEV,2018,6000.0,30534.0,282.3453186042271,22.0,2216.0,121.0,8.15,1645.0,106.6,135.8,2.0,41276.0,-1.6147797808610806,0.7077832035334252
Spain,EV sales,Buses,BEV,2018,30.0,38908.0,358.0,60.95101717064583,1746.492001943146,187.24658032602235,11.18,4130.0,591.42,220.67,6.0,47586.0,-0.5989300727519224,-0.4977594037942007
Spain,EV sales share,Vans,EV,2018,0.959999978542328,67113.0,497.0,61.0,2026.0,231.0,1.7,4099.0,728.2467627274036,122.74,7.0,91511.0,-0.35458888722385,0.2659680178719551
Spain,EV sales share,Buses,EV,2018,0.910000026226044,69762.0,478.0,61.7348248054266,1751.6444451384275,168.0,10.16,3636.0,695.2,144.35,3.0,50281.10256973049,0.5878582569850715,-0.0874452654771105
Spain,EV stock share,Vans,EV,2018,0.129999995231628,73670.0,391.0,65.12385645273423,1749.2812001167572,157.0,8.97,1361.086068565798,211.14,199.085161431553,3.0,88509.0,1.0460578926520534,0.33460315056803924
Spain,EV sales share,Cars,EV,2018,0.879999995231628,56717.0,157.45175962021375,95.0,1451.0,89.0,5.68,3298.0,236.14,530.73,6.0,36210.0,2.362684629665333,0.0784414053949282
Spain,EV stock share,Cars,EV,2018,0.119999997317791,73235.0,379.0,44.0,1934.0,164.0,5.44,4928.0,747.08,116.09,7.0,70318.0,0.2846753626975965,0.8222206423562443
Spain,EV stock share,Buses,EV,2018,0.28999999165535,38886.0,277.0,80.0,2436.0,276.0,9.52,2381.5361262100887,255.39,288.81,4.0,97434.0,-1.3751255832996507,1.0119028587488827
Spain,EV charging points,EV,Publicly available fast,2018,620.0,56042.0,294.0,59.33709839531974,1576.0,84.0,8.67,4433.0,555.2233469657392,241.5,5.0,30109.0,1.1672252684757065,-0.04235614768883382
Spain,EV charging points,EV,Publicly available slow,2018,4400.0,55089.95672808153,255.0,73.0,2351.0,186.0383948197207,5.24,4919.0,501.74,286.27,6.0,48745.0,-0.033167628900747356,1.4668295356594085
Spain,EV charging points,EV,Publicly available fast,2019,1000.0,67722.0,173.0,61.0,1175.0,185.77805091802443,11.09,2922.0,219.7249339758173,352.6,2.0,73637.0,1.2517594416058513,-0.13922392781362378
Spain,EV charging points,EV,Publicly available slow,2019,4500.0,56330.0,444.0,39.0,1932.0,173.0,3.35,115.0,20.42,87.84,5.0,73826.0,-0.6542959478820428,0.12874653579300513
Spain,EV stock share,Buses,EV,2019,0.46000000834465,69465.0,315.0,22.0,1937.0,223.0,9.97,3815.0,480.69,69.84,2.0,50281.135533617125,-0.8634989968713684,1.0231027631741751
Spain,EV sales share,Trucks,EV,2019,0.028000000864267,69828.0,317.860564092036,55.0,2386.0,185.93194002794573,1.51,469.0,48.21,214.01,3.0,50281.13570120552,-0.05498338171958357,1.7828337633283753
Spain,EV stock share,Cars,EV,2019,0.189999997615814,38868.0,199.0,51.0,1117.0,187.6035846184265,6.6,2042.0,162.54,256.28,5.0,50284.77906075686,-0.10128771551325765,-1.0939792774388217
Spain,EV sales share,Cars,EV,2019,1.39999997615814,55071.5669397813,509.0,86.0,1558.0,89.0,8.96,4439.0,903.78,168.96,6.0,94413.0,1.4825457183219033,-1.0383339553273336
Spain,EV stock share,Vans,EV,2019,0.170000001788139,56286.0,323.0,54.0,1612.0,168.0,9.92,1481.0,175.34426102472435,167.18,3.0,50282.72524851775,0.2160695677783955,-0.11110527357112841
Spain,EV stock share,Trucks,EV,2019,0.000850000011269,77392.0,377.0,68.0,2456.0,140.0,5.13,666.0,100.43,180.37,4.565649186802547,36975.0,0.8336460345453143,1.8786942871113481
Spain,EV sales share,Buses,EV,2019,2.70000004768372,76366.0,125.0,79.0,2105.0,178.0,7.82,3940.0,197.0,632.0,5.0,6960.0,1.390297899411193,2.030969286380371
Spain,EV sales share,Vans,EV,2019,1.10000002384186,55089.29140825844,218.0,87.0,1064.0,272.0,10.32,341.0,-89.74972874637638,399.08,5.0,50282.88261992132,0.7002211788740864,-1.0525769633863515
Spain,EV sales,Cars,BEV,2019,10000.0,55106.06557989145,377.0,78.0,1478.0,166.0,6.4880053934096376,2635.0,397.36,206.9,7.0,8419.0,0.8431894228209372,-0.7177834212797811
Spain,EV stock,Vans,PHEV,2019,8.0,39745.0,298.0,90.0,2221.0,174.0,6.96,3033.0,361.53,302.01,6.0,79287.0,-0.02012048708481695,0.5622717803633658
Spain,EV sales,Vans,BEV,2019,1900.0,70786.0,161.0,22.0,1749.4034030086618,193.0,2.72,3266.0,210.33,136.65,7.0,82306.0,-0.16867015500004676,1.2916080327126866
Spain,EV stock,Vans,BEV,2019,6300.0,51217.0,103.0,46.0,1649.0,292.0,4.93,2599.0,107.08,446.6,2.0,50281.8919374466,-1.012215185248455,0.5974280794181964
Spain,EV stock,Buses,BEV,2019,240.0,55075.98126070465,529.0,84.0,1585.0,248.0,2.36,232.0,232.89883067119308,178.6784363419361,4.510409431857058,83151.0,-0.0429481710831112,-1.1673560910124594
Spain,EV sales,Buses,PHEV,2019,6.0,55087.18338035113,327.0,40.0,2476.0,241.0,1.71,2791.9401359761073,372.13,122.32,6.0,55665.0,-1.5804204288746875,1.551472506224956
Spain,EV stock,Buses,PHEV,2019,56.0,55071.265264333735,533.0,71.58800403158855,1464.0,247.0,5.97,3106.0,662.2,180.11,4.0,95047.0,-0.2560628045041636,-1.3635058910061224
Spain,EV sales,Buses,BEV,2019,100.0,45709.0,221.0,47.419640407045726,1582.0,275.0,6.6036973055544985,2570.0,227.19,269.03820453409156,3.0,81230.0,-1.1417783521679348,-0.12283104751299309
Spain,EV stock,Cars,FCEV,2019,2.0,50980.0,307.0,30.0,1732.0,205.0,6.510444330630299,4181.0,513.43,97.72,5.0,50283.31713546528,-1.0116107464295985,0.12256035900075614
Spain,EV sales,Trucks,BEV,2019,7.0,74843.0,563.0,70.9335652159987,1752.4483389620088,279.0,11.79,2548.0,573.81,154.53,6.0,50280.514363649345,-0.09764906388258648,-0.3900841821429616
Spain,EV stock,Trucks,BEV,2019,5.0,47672.0,489.0,31.0,2204.0,114.0,6.84,4092.0,800.4,63.39,5.0,2778.0,-0.9535244403123654,0.33785002771281764
Spain,EV sales,Cars,PHEV,2019,7400.0,48063.0,275.0,89.0,1674.0,110.0,6.505752618280747,1704.493496863643,142.67,381.669935636774,4.496017807271015,30625.0,1.3381015174824584,-0.14933550408103732
Spain,EV stock,Cars,PHEV,2019,19000.0,55084.516895916866,171.0,68.0,1447.0,147.0,6.526072658560633,1707.0,116.76,397.66,5.0,61084.0,1.0724789497450113,0.05537281983057458
Spain,EV sales,Cars,FCEV,2019,1.0,37751.0,448.0,47.0,1848.0,262.0,6.578420513106295,2512.4623437824653,456.4765061832088,104.91,2.0,71323.0,-1.8832114342133746,-0.6595586176951371
Spain,EV stock,Cars,BEV,2019,26000.0,31120.0,216.0,94.0,2037.0,225.0,6.602707119413529,3155.0,272.59,451.6851967218734,6.0,98169.0,-0.4287176562772915,0.21829390637261237
Spain,EV stock,Cars,BEV,2020,45000.0,55077.13965512265,554.0,97.0,1323.0,186.48821968563263,1.62,4551.0,1008.5,175.09,2.0,78049.0,1.0284374346565752,-1.7911003735878674
Spain,EV sales,Cars,FCEV,2020,7.0,38906.0,108.0,71.0,2296.0,143.0,6.5139072716204085,1727.0,74.61,448.04019547647255,4.49171275446637,98809.0,-0.057977428776517737,1.5111203094628862
Spain,EV stock,Cars,PHEV,2020,43000.0,67456.0,448.0,56.0,1466.0,247.0,6.506484862717807,332.0,59.49,125.0,4.0,50271.73375716312,-0.06938945166876803,-0.6310557465413146
Spain,EV sales,Cars,PHEV,2020,24000.0,33705.0,478.0,50.0,2398.0,231.0,5.86,2537.0,485.07,104.6,5.0,3175.0,-2.190423776759551,0.20836376985921468
Spain,EV stock,Trucks,BEV,2020,13.0,68833.0,248.0,56.0,1840.0,187.0,6.94,1219.0,120.92,278.9674604963333,6.0,37978.0,0.4848966761845149,0.9390362985460019
Spain,EV sales,Trucks,BEV,2020,8.0,60956.0,317.0,86.0,1983.0,143.0,8.12,313.0,12.497679154338925,271.29,2.0,37330.0,1.1325540407018155,0.641692599404614
Spain,EV stock,Cars,FCEV,2020,9.0,55648.0,530.0,62.14109762289473,2409.0,224.0,11.61,144.0,30.53,118.87,3.0,79125.0,-1.0678931174106105,0.5826128391739
Spain,EV sales,Buses,BEV,2020,51.0,34302.0,561.0,25.0,1381.0,98.0,2.7,4734.0,1062.31,44.56,5.0,12033.0,-0.8744721191808588,-1.8781886622848338
Spain,EV stock,Buses,PHEV,2020,63.0,58978.0,402.0,53.0,1750.9734044432344,79.0,8.09,993.0,159.67,131.84,3.0,31371.0,0.8596541833294835,0.007886318666857513
Spain,EV sales,Buses,PHEV,2020,7.0,75423.0,466.0,32.0,2405.0,131.0,6.261493276761304,2520.6691397986197,476.50777075597034,68.67,3.0,6165.0,-0.16737405028017316,1.5597454924017613
Spain,EV stock,Buses,BEV,2020,240.0,60286.0,435.0,21.0,1734.0,290.0,6.486772285940657,2845.0,495.03,48.28,6.0,50282.17992056853,-1.8335880289262985,-0.12271634685106103
Spain,EV stock,Vans,BEV,2020,7900.0,54081.0,511.0,27.0,2210.0,128.0,8.83,-52.405050617815505,113.44,-46.68219806525116,4.0,68062.0,-0.9750790542755744,0.4495693152964528
Spain,EV sales,Vans,BEV,2020,2000.0,55089.304899649534,228.0,86.0,1343.0,219.0,8.61,2209.0,201.46,412.3856850605958,4.0,50282.407652154645,0.8983040927663395,-0.4980236917061964
Spain,EV stock,Vans,PHEV,2020,8.0,70147.0,197.7397319650072,65.0,1455.0,135.0,10.03,478.0,28.49,436.24,6.0,50281.09760287094,1.62854674698772,0.40360620930584384
Spain,EV sales,Cars,BEV,2020,18000.0,55089.01071231384,362.0,67.0,1389.0,196.0,7.67,4675.0,656.4775250931257,185.08,7.0,50278.771241197006,0.3880783592674376,-0.8088292097817321
Spain,EV sales share,Vans,EV,2020,1.5,32112.0,311.33131895494296,48.0,1744.0142625345284,188.7024613716975,6.606855689113006,1341.0,164.14,202.25600672016787,6.0,61935.0,-1.1339634940324659,-0.4545176044939181
Spain,EV sales share,Buses,EV,2020,2.0,39119.0,570.0,70.0,1747.741785607684,273.0,6.5379171262785,3320.0,756.96,122.81,6.0,30634.0,-1.4262193710442854,-1.391280620719708
Spain,EV stock share,Trucks,EV,2020,0.002199999988079,55087.320140775664,164.0,86.0,1005.0,106.0,4.32,273.0,17.91,524.39,4.467597232382171,55135.0,2.286498710265547,-0.8397276668648823
Spain,EV stock share,Vans,EV,2020,0.209999993443489,42712.0,261.0,54.852422573924535,1638.0,256.0,10.48,2760.1201106467697,293.78,245.21,4.4962390764255975,35513.0,-0.9981537750418578,-0.26484197645095503
Spain,EV sales share,Cars,EV,2020,4.90000009536743,55089.32483988372,388.0,24.0,1748.9043300521175,186.6928898969285,3.03,1334.0,207.04,61.86,2.0,50282.86725621138,-0.9749024587558152,0.00359956390624823
Spain,EV stock share,Cars,EV,2020,0.360000014305115,68063.0,204.0,20.0,2234.0,116.0,2.29,1304.0,106.41,98.04,2.0,66009.0,-0.10538650821564523,2.0742792792439033
Spain,EV sales share,Trucks,EV,2020,0.041000001132488,55097.74912257231,221.0,33.0,2488.0,186.6334315770368,3.46,238.0,21.04,149.32,4.584448038365128,29366.0,-1.1338274423048256,2.0458726662975897
Spain,EV stock share,Buses,EV,2020,0.490000009536743,58750.0,266.0,83.0,1908.0,152.0,5.3,4480.0,476.67,312.03,4.445929508063598,50282.39464255608,1.026954893059543,0.6330002938522187
Spain,EV charging points,EV,Publicly available fast,2020,2100.0,42106.0,537.0,72.34329718579892,2116.0,96.0,8.8,4988.0,1071.42,184.36,7.0,16280.0,0.06572075857982548,-0.34245151985063593
Spain,EV charging points,EV,Publicly available slow,2020,6000.0,46877.0,304.0,27.0,1749.4220438645264,121.0,6.31,1699.0,193.355387736985,123.87084817461044,5.0,25185.0,-0.5026643045552829,0.1311905251626888
Spain,EV charging points,EV,Publicly available fast,2021,2600.0,56055.0,148.0,90.0,2469.0,118.0,1.23,4666.0,276.23,479.17723778197666,2.0,50282.12520293903,1.099958235543947,2.1005397099118475
Spain,EV stock share,Buses,EV,2021,0.730000019073486,72536.0,270.0,32.15515784944236,1751.97366556092,286.0,9.09,1597.0,172.48,81.48,4.533743104089658,50280.80139464141,-0.8299541675527188,0.8200592872466879
Spain,EV sales share,Trucks,EV,2021,0.109999999403954,76316.0,428.0835071379072,51.0,1866.0,198.0,11.3,2954.0,515.18,116.97,6.0,57311.0,0.2651887767377349,0.5310592019867948
Spain,EV stock share,Cars,EV,2021,0.620000004768372,55080.71165259877,184.0,85.78876255806664,2372.0,145.0,1.84,371.0,27.31,505.43,2.0,71486.0,0.7446717954766675,1.747019999650683
Spain,EV sales share,Cars,EV,2021,7.80000019073486,38639.0,585.0,78.0,1745.1888529003074,158.0,1.44,4636.0,897.6692536464711,133.33,3.0,64864.0,-0.22855073337951887,-1.4182523161781722
Spain,EV stock share,Vans,EV,2021,0.270000010728836,63113.0,508.0,33.0,1684.0,185.06189888258734,2.53,223.94375782638008,155.65,64.96,3.0,17248.0,-0.5396461234343075,-0.39670701047887375
Spain,EV stock share,Trucks,EV,2021,0.005100000184029,55089.43048712213,578.0,49.0,1267.0,185.8427360955026,6.65,4583.0,1059.59,84.78,4.0,50282.8261704123,-0.18465306592609024,-1.7727623737843368
Spain,EV sales share,Buses,EV,2021,6.09999990463257,65471.0,586.0,26.0,1001.0,185.0,9.96,294.0,68.91,44.37,6.0,8407.0,-0.1606694356678174,-1.9380491570298264
Spain,EV sales share,Vans,EV,2021,1.60000002384186,55104.30286790594,370.0,89.0,1479.0,165.0,1.41,3550.0,508.67215081510346,313.7668742650348,2.0,13425.0,1.143651814635762,-0.738756142220922
Spain,EV sales,Cars,BEV,2021,24000.0,48110.0,568.0,54.0,1284.0,132.0,7.21,6004.421419425456,1135.55,95.07,2.0,52862.0,0.16119159285355292,-1.8754119275539138
Spain,EV stock,Vans,PHEV,2021,46.0,74540.0,281.47132510949757,23.0,1574.0,211.0,6.33,2545.9452666097222,282.43204811626686,125.2726443972735,3.0,50280.54210574512,-0.18324789380340664,0.577685480535372
Spain,EV sales,Vans,PHEV,2021,46.0,15074.625,330.0,36.764014154653296,2330.0,112.0,8.01,1930.0,254.76,81.82,4.523965875993994,58860.0,-1.9041086727195142,0.2706205617242554
Spain,EV sales,Vans,BEV,2021,2300.0,55089.35850448507,138.0,57.58299930629962,1749.1244151967032,159.0,1.57,4069.0,224.61,333.33,5.0,50282.31555997688,0.48811198622041035,0.8127528516712851
Spain,EV stock,Vans,BEV,2021,10000.0,77066.0,171.0,29.0,1666.0,185.12042515366775,6.417742926025557,1951.0,133.45,169.59,6.0,61213.0,0.37600250010278513,1.235069367876962
Spain,EV stock,Buses,BEV,2021,350.0,32764.0,272.8944713115713,36.0,2370.0,196.0,8.59,3834.0,318.99,173.08,6.0,45211.0,-1.9592793843029486,0.9888335569624396
Spain,EV sales,Buses,PHEV,2021,16.0,57452.0,260.0,75.32601715279066,1868.0,185.38631431545255,10.63,4193.0,436.07,376.92,2.0,26851.0,0.5242378237289178,0.5519752564057119
Spain,EV stock,Buses,PHEV,2021,100.0,72226.0,268.0,65.0,1830.0,275.0,6.53,3793.1570591539535,460.96,242.54,2.0,3614.0,0.03711128905763749,0.8314776624015362
Spain,EV sales,Buses,BEV,2021,150.0,55094.015649762034,571.0,75.0,2047.0,137.0,6.400768939877845,2845.0,649.8,131.35,2.0,38794.0,0.26919370067714476,-0.294012707453401
Spain,EV stock,Cars,FCEV,2021,19.0,63213.0,386.0,21.0,1384.0,118.0,2.37,4155.0,641.53,54.4,7.0,79417.0,0.18260010418843836,-0.42155188073158606
Spain,EV sales,Trucks,BEV,2021,23.0,39201.0,549.0,67.4799221888613,1556.0,88.0,2.89,893.0,196.1,143.9,4.517221284216253,50284.74835551725,0.3602311820056509,-1.5407711966784652
Spain,EV stock,Trucks,BEV,2021,29.0,76693.0,385.86000583295436,56.48729432255939,1924.0,285.0,9.49,1563.0,273.84,171.23,3.0,67894.0,-0.3479131284007188,0.7259649656892886
Spain,EV sales,Cars,PHEV,2021,43000.0,71831.0,107.0,86.71587884184139,2003.0,87.0,1.76,2259.469511879862,60.05,551.4,2.0,14444.0,2.343198348899276,1.8057352215218485
Spain,EV stock,Cars,PHEV,2021,86000.0,74914.0,258.0,53.11288884034049,2074.0,236.0,7.97,3774.0,424.57486916521054,224.81,3.0,61774.0,-0.010122147630428195,1.5049919634810305
Spain,EV sales,Cars,FCEV,2021,10.0,37780.0,381.0,81.0,1124.0,243.0,6.676607200063567,2318.0,353.26,212.6,7.0,82157.0,-0.13042731585789705,-1.971700875386222
Spain,EV stock,Cars,BEV,2021,69000.0,39575.0,198.0,44.474532355480775,1056.0,125.0,6.63853062958528,2526.454744042684,186.52,212.12,3.0,50269.14757622841,0.37133870360778126,-1.1156144031608177
Spain,EV charging points,EV,Publicly available slow,2021,5600.0,50720.0,328.49094524852796,67.0,2494.0,137.0,4.52,3563.0,410.46,232.64,5.0,66279.0,-0.13869203182799744,1.415442358752514
Spain,EV charging points,EV,Publicly available fast,2022,2200.0,46777.0,549.0,63.579617727052224,1746.070304542512,226.0,5.6,385.0,84.55,118.4,5.0,67887.0,-0.849492544480695,-1.0432062961331936
Spain,EV charging points,EV,Publicly available slow,2022,10000.0,76758.0,481.0,32.0,1067.0,265.0,1.48,4343.0,835.59,66.53,7.0,65858.0,-0.20314124547583787,-1.1907939341713656
Spain,EV stock,Cars,BEV,2022,96000.0,50436.0,137.0,88.0,1481.0,185.40492553334337,1.08,4135.0,226.6,642.34,4.0,10261.0,1.0856150626839218,0.00459643387596301
Spain,EV sales,Cars,FCEV,2022,4.0,66177.0,132.0,42.0,2425.0,209.0,3.15,3091.0,163.2,318.18,4.5168585175240965,22029.0,-0.5044522761248627,2.501855375797349
Spain,EV stock,Cars,PHEV,2022,130000.0,55086.35741411661,468.0,98.0,1882.0,186.1966858085631,6.23,3441.0,644.16,209.4,4.478808198133341,50253.55965184986,0.704527368076887,-0.37155723438136373
Spain,EV sales,Cars,PHEV,2022,49000.0,38517.0,117.0,84.0,2386.0,290.0,6.515506887974066,2457.0,114.99,487.977466928291,4.0,28270.0,-1.1435472156001445,1.4773520932420603
Spain,EV stock,Trucks,BEV,2022,200.0,69845.0,579.0,22.0,2202.0,185.0885934937388,6.326994059815515,4230.0,836.1187056613389,38.0,4.500984170490661,50281.03935381952,-1.1068735488564858,0.5887884538036082
Spain,EV sales,Trucks,BEV,2022,210.0,77037.0,396.0,49.0,1977.0,184.32918044107745,11.16,3640.0,576.58,123.74,2.0,39244.0,0.3146410781311891,0.9089624567446513
Spain,EV stock,Cars,FCEV,2022,23.0,55094.27649737983,186.0,57.0,1436.0,185.0,5.66,2377.861265903208,154.08,306.45,3.0,38123.0,0.43832921692587,-0.00023630125882852327
Spain,EV sales,Buses,BEV,2022,250.0,39595.0,464.0,54.0,1749.634902403313,123.0,3.61,611.0,113.4,116.38,3.0,3699.0,-0.3286165541418929,-0.7933765684398517
Spain,EV stock,Buses,PHEV,2022,100.0,55095.522411594895,210.0,65.0,1290.0,113.0,6.522960993742815,2762.692211756428,237.89,309.52,7.0,35039.0,1.3782381496507965,-0.3616002034865891
Spain,EV sales,Buses,PHEV,2022,1.0,45560.0,149.0,66.0,1747.9054551402999,175.0,3.67,346.0,20.62,400.1746774758246,7.0,40360.0,0.18586105653088533,0.4591605576361857
Spain,EV stock,Buses,BEV,2022,610.0,44541.0,476.0,26.0,1578.0,160.0,11.64,2520.3044127404955,485.52,54.62,7.0,29370.0,-1.063204185712065,-0.9411869081585914
Spain,EV sales,Buses,FCEV,2022,6.0,66236.0,253.0,97.0,2454.0,284.0,10.04,2421.0,245.01,383.4,4.494629369457138,70010.0,0.04393020656382982,1.800437583822641
Spain,EV stock,Buses,FCEV,2022,6.0,60658.0,591.0,83.00446531277979,1747.9689179257869,130.0,6.398298992267456,4195.0,991.7,129.15023320841465,7.0,78664.0,0.9733751335771871,-0.8371966872158537
Spain,EV stock,Vans,BEV,2022,14000.0,73831.0,422.0,73.0,1775.0,117.0,7.18,1941.0,327.64,210.0799232618897,7.0,25927.0,1.5469589704423923,0.26632456723920167
Spain,EV sales,Vans,BEV,2022,3500.0,55075.32386909609,278.0,42.0,1746.4546378898492,242.0,8.66,2885.0,320.81,203.76648343175668,4.4672971620911985,84798.0,-0.8508582001366074,0.29032174571906144
Spain,EV sales,Vans,PHEV,2022,94.0,55108.4997700881,106.0,34.0,2017.0,168.0,5.49,2934.0,124.4,320.75,6.0,2999.0,-0.3794251898965989,1.5613723299508158
Spain,EV stock,Vans,PHEV,2022,200.0,39093.0,475.0,50.95114284241768,1746.404582569129,188.0376840804134,11.02,208.0,39.52,82.11,4.0,45179.0,-1.0208571994944207,-0.8884554363782711
Spain,EV sales,Cars,BEV,2022,33000.0,55088.52108313049,147.0,93.0,1749.0632206596697,277.0,4.55,340.0,19.99,632.65,4.0,50275.44919093903,0.32897137079278926,0.5316955712586795
Spain,EV sales share,Vans,EV,2022,3.09999990463257,45350.0,380.0,87.0,1776.0,265.0,3.22,4404.0,669.41,228.95,6.0,11619.0,-0.43796020987434076,-0.5219352300801546
Spain,EV sales share,Buses,EV,2022,9.19999980926514,33444.0,274.0,37.30413558495303,1230.0,245.0,7.61,2906.0,318.5,116.79,5.0,80672.0,-1.3737721718436116,-1.2815539787712638
Spain,EV stock share,Trucks,EV,2022,0.035999998450279,31204.0,440.0,47.0,2414.0,175.0,3.87,870.0,153.12,99.06278536097255,3.0,50285.6986121089,-1.82087032752593,0.369192984151748
